step	elapsed_tokens	elapsed_examples	training_loss	training_sequence_accuracy	training_token_accuracy
1528	451296	6112	0.022481235329197817	1.0	1.0
1529	451492	6116	0.031052536456242952	0.75	0.9
1530	451752	6120	0.0200337306726723	1.0	1.0
1531	452172	6124	0.017746798120196822	0.75	0.9230769230769231
1532	452336	6128	0.015906723790197703	1.0	1.0
1533	452596	6132	0.02117888372829739	0.75	0.9444444444444444
1534	452888	6136	0.01909420681986126	0.5	0.8461538461538461
1535	453116	6140	0.018066472318015	1.0	1.0
1536	453376	6144	0.01226142090317808	1.0	1.0
1537	453668	6148	0.01899527320208891	1.0	1.0
1538	454024	6152	0.010335572790346904	1.0	1.0
1539	454252	6156	0.02199985506134486	0.75	0.9
1540	454640	6160	0.014923195873542216	1.0	1.0
1541	454932	6164	0.01957225410444494	1.0	1.0
1542	455224	6168	0.019040400035614753	1.0	1.0
1543	455452	6172	0.03685255366989071	0.75	0.9090909090909091
1544	455744	6176	0.017406358584482355	1.0	1.0
1545	456036	6180	0.025839649161386483	0.75	0.9230769230769231
1546	456296	6184	0.049608209623610115	0.5	0.9090909090909091
1547	456588	6188	0.02927633929285927	0.75	0.9444444444444444
1548	457040	6192	0.010405941322308163	1.0	1.0
1549	457268	6196	0.017069134020449205	1.0	1.0
1550	457496	6200	0.02493029165794854	1.0	1.0
1551	457884	6204	0.01933367951897414	1.0	1.0
1552	458208	6208	0.01676569929709467	1.0	1.0
1553	458564	6212	0.027815921630335416	0.75	0.9047619047619048
1554	458920	6216	0.01083361805494067	1.0	1.0
1555	459276	6220	0.011716074950148569	1.0	1.0
1556	459600	6224	0.017829989677282627	0.75	0.9166666666666666
1557	459924	6228	0.012207073631715162	1.0	1.0
1558	460152	6232	0.019938885091537486	1.0	1.0
1559	460540	6236	0.01397119370653494	1.0	1.0
1560	460896	6240	0.017664837946558175	1.0	1.0
1561	461508	6244	0.022592081310784155	0.75	0.9130434782608695
1562	461800	6248	0.015113110084687	1.0	1.0
1563	462092	6252	0.01985227422831536	1.0	1.0
1564	462320	6256	0.021919716199956592	1.0	1.0
1565	462644	6260	0.02035118842981413	0.75	0.9
1566	463128	6264	0.012835153429659577	1.0	1.0
1567	463516	6268	0.014474413878394043	1.0	1.0
1568	463808	6272	0.01725699157691439	1.0	1.0
1569	464036	6276	0.020959777185205843	1.0	1.0
1570	464296	6280	0.01758237580607116	1.0	1.0
1571	464556	6284	0.026633827901763114	0.75	0.9166666666666666
1572	464880	6288	0.023225826252252772	1.0	1.0
1573	465108	6292	0.01649718577660508	1.0	1.0
1574	465336	6296	0.01989126406672345	0.75	0.9166666666666666
1575	465596	6300	0.025511185479613306	0.75	0.9166666666666666
1576	465920	6304	0.014572760487378674	1.0	1.0
1577	466340	6308	0.022614935490135116	0.75	0.9285714285714286
1578	466568	6312	0.023095124714472448	1.0	1.0
1579	467148	6316	0.012231364418755676	0.75	0.9
1580	467408	6320	0.018332147042306277	1.0	1.0
1581	467732	6324	0.0418590255150151	0.5	0.8
1582	468056	6328	0.01509380723418802	1.0	1.0
1583	468252	6332	0.027365878989381826	1.0	1.0
1584	468640	6336	0.015280293724518237	1.0	1.0
1585	468836	6340	0.020087083176518472	1.0	1.0
1586	469128	6344	0.024988312625446776	0.75	0.9545454545454546
1587	469388	6348	0.01873754899899137	1.0	1.0
1588	469648	6352	0.019901780696711134	1.0	1.0
1589	469972	6356	0.03999788524673943	0.5	0.8636363636363636
1590	470168	6360	0.018255763500720206	1.0	1.0
1591	470492	6364	0.022047376830356142	1.0	1.0
1592	470816	6368	0.012199399686720087	1.0	1.0
1593	471012	6372	0.02409435480516985	0.75	0.9166666666666666
1594	471368	6376	0.014147654315592922	1.0	1.0
1595	471596	6380	0.020977090479571938	1.0	1.0
1596	471824	6384	0.02116494545478142	1.0	1.0
1597	472436	6388	0.010474494443089557	1.0	1.0
1598	472856	6392	0.01362389191845394	1.0	1.0
1599	473180	6396	0.01754086897443221	1.0	1.0
1600	473312	6400	0.02599002877769735	1.0	1.0
1601	473508	6404	0.019719289152943287	1.0	1.0
1602	473800	6408	0.016327935627700883	1.0	1.0
1603	474060	6412	0.022525591510666347	0.75	0.9411764705882353
1604	474416	6416	0.0141169337365543	1.0	1.0
1605	474676	6420	0.017838920121683373	1.0	1.0
1606	474904	6424	0.016131308140943313	1.0	1.0
1607	475164	6428	0.02440380901298582	0.5	0.8333333333333334
1608	475392	6432	0.014323073394859137	1.0	1.0
1609	475684	6436	0.017532020320179968	1.0	1.0
1610	475976	6440	0.024365783863631668	0.75	0.9444444444444444
1611	476236	6444	0.017513467800125894	1.0	1.0
1612	476592	6448	0.013288208237119337	1.0	1.0
1613	476852	6452	0.019543443129078887	1.0	1.0
1614	477176	6456	0.015689542289902193	1.0	1.0
1615	477596	6460	0.016877383844309597	0.75	0.9166666666666666
1616	477856	6464	0.018162871965864157	1.0	1.0
1617	479012	6468	0.011401127030428029	1.0	1.0
1618	479240	6472	0.018077577726420973	1.0	1.0
1619	479404	6476	0.02770391332497451	0.75	0.9166666666666666
1620	479696	6480	0.015644441030364078	1.0	1.0
1621	479988	6484	0.014940998696161565	1.0	1.0
1622	480568	6488	0.011287071979044449	1.0	1.0
1623	480732	6492	0.012876468458265436	1.0	1.0
1624	481088	6496	0.012391887552658763	1.0	1.0
1625	481540	6500	0.018206953381463196	0.75	0.9473684210526315
1626	481768	6504	0.01657874670259746	1.0	1.0
1627	482156	6508	0.01397188009515768	1.0	1.0
1628	482480	6512	0.01811520586729955	1.0	1.0
1629	482708	6516	0.026451854743326068	1.0	1.0
1630	482936	6520	0.015237911598105306	1.0	1.0
1631	483196	6524	0.01946771809710185	1.0	1.0
1632	483488	6528	0.016029246070249248	1.0	1.0
1633	484516	6532	0.010208045987095848	1.0	1.0
1634	484744	6536	0.021139844095572794	1.0	1.0
1635	485324	6540	0.01121319300061095	0.75	0.875
1636	485488	6544	0.01781155553117276	1.0	1.0
1637	485780	6548	0.01850239787443321	1.0	1.0
1638	486040	6552	0.019365219490957913	1.0	1.0
1639	486364	6556	0.01895108543502113	1.0	1.0
1640	486624	6560	0.017305639232795614	1.0	1.0
1641	486884	6564	0.02227143496647827	1.0	1.0
1642	487112	6568	0.01721356334319028	1.0	1.0
1643	487276	6572	0.023326146697236712	1.0	1.0
1644	487472	6576	0.021521623193039737	1.0	1.0
1645	487668	6580	0.018804945756858704	1.0	1.0
1646	487864	6584	0.012995377000753858	1.0	1.0
1647	488188	6588	0.01813792072312742	1.0	1.0
1648	488480	6592	0.014818212747945267	1.0	1.0
1649	488772	6596	0.012231646043139538	1.0	1.0
1650	489128	6600	0.011883643061124634	1.0	1.0
1651	489484	6604	0.014150091188686608	1.0	1.0
1652	489936	6608	0.0262240157774922	0.75	0.9523809523809523
1653	490196	6612	0.019384283273735436	1.0	1.0
1654	490456	6616	0.018953016322387273	1.0	1.0
1655	491100	6620	0.01696388190629197	0.75	0.9655172413793104
1656	491360	6624	0.018239076832247604	1.0	1.0
1657	491780	6628	0.013113542865815926	1.0	1.0
1658	492168	6632	0.012776848032366535	1.0	1.0
1659	492460	6636	0.022315851237758293	0.75	0.9166666666666666
1660	492752	6640	0.013324699661644799	1.0	1.0
1661	493012	6644	0.015928464549458062	1.0	1.0
1662	493176	6648	0.015080707787593486	1.0	1.0
1663	493436	6652	0.018536051382046566	1.0	1.0
1664	493696	6656	0.01577998421724147	1.0	1.0
1665	494052	6660	0.01650182590103906	1.0	1.0
1666	494280	6664	0.01941229763663212	1.0	1.0
1667	494636	6668	0.013737760346322458	1.0	1.0
1668	494896	6672	0.020799056989204985	1.0	1.0
1669	495508	6676	0.01790861382848032	0.75	0.9047619047619048
1670	495800	6680	0.02245802673898197	0.75	0.9230769230769231
1671	496124	6684	0.014288893655343488	0.75	0.9411764705882353
1672	496544	6688	0.016458030457209456	1.0	1.0
1673	496740	6692	0.021581594832593778	1.0	1.0
1674	496936	6696	0.023423440328730293	1.0	1.0
1675	497228	6700	0.012074718381761645	1.0	1.0
1676	497520	6704	0.01732793295218528	1.0	1.0
1677	497780	6708	0.01755605259777678	1.0	1.0
1678	498104	6712	0.014723093427827322	1.0	1.0
1679	498332	6716	0.01764782826873459	1.0	1.0
1680	498528	6720	0.021519828155482378	1.0	1.0
1681	498820	6724	0.017943375907361232	1.0	1.0
1682	499016	6728	0.025007666228054327	1.0	1.0
1683	499244	6732	0.01719698208165188	1.0	1.0
1684	499376	6736	0.018722797630202286	1.0	1.0
1685	499668	6740	0.0163899959354463	1.0	1.0
1686	500152	6744	0.010281138105625738	1.0	1.0
1687	500764	6748	0.010934302596419582	0.75	0.9473684210526315
1688	501024	6752	0.017325702259153246	1.0	1.0
1689	501284	6756	0.015065852449496757	1.0	1.0
1690	501640	6760	0.017568727001577043	1.0	1.0
1691	501868	6764	0.013599056232079812	1.0	1.0
1692	502544	6768	0.013548373992345653	1.0	1.0
1693	502772	6772	0.022638930261542397	1.0	1.0
1694	503192	6776	0.012355352245161315	1.0	1.0
1695	503484	6780	0.013164386297206145	1.0	1.0
1696	503968	6784	0.01113022030769385	1.0	1.0
1697	504260	6788	0.014924872986138855	1.0	1.0
1698	504584	6792	0.01819173370925853	1.0	1.0
1699	504844	6796	0.01930048005519879	1.0	1.0
1700	505104	6800	0.011071082176346947	1.0	1.0
1701	505396	6804	0.014368582240673123	1.0	1.0
1702	506104	6808	0.011693632686749217	1.0	1.0
1703	506460	6812	0.012088936966863586	1.0	1.0
1704	506720	6816	0.018415634207184863	1.0	1.0
1705	506980	6820	0.018273245469048967	0.75	0.9166666666666666
1706	507208	6824	0.014931171107458082	1.0	1.0
1707	507468	6828	0.016641910043454933	1.0	1.0
1708	507728	6832	0.013094633897990711	1.0	1.0
1709	508148	6836	0.009750309272031184	1.0	1.0
1710	508600	6840	0.012011871184623919	1.0	1.0
1711	509020	6844	0.012291295426231226	1.0	1.0
1712	509184	6848	0.019985686663037086	1.0	1.0
1713	509604	6852	0.019553672917329987	1.0	1.0
1714	509864	6856	0.012629928305126015	1.0	1.0
1715	510188	6860	0.015482469324001496	1.0	1.0
1716	510480	6864	0.014857237293358595	1.0	1.0
1717	510676	6868	0.01694488236579329	1.0	1.0
1718	510840	6872	0.016019316403186035	1.0	1.0
1719	511164	6876	0.015252908668872084	1.0	1.0
1720	511296	6880	0.017405581548950975	1.0	1.0
1721	511684	6884	0.013399556440607937	1.0	1.0
1722	512040	6888	0.01520667765411614	1.0	1.0
1723	512204	6892	0.017248381705567452	1.0	1.0
1724	512432	6896	0.018569387606408888	1.0	1.0
1725	512692	6900	0.014799174107441502	1.0	1.0
1726	512888	6904	0.016413781217940484	1.0	1.0
1727	513084	6908	0.018901339575061418	1.0	1.0
1728	513280	6912	0.01810352230782409	1.0	1.0
1729	513700	6916	0.018541470118617818	1.0	1.0
1730	514248	6920	0.018835112602894406	0.75	0.96
1731	514572	6924	0.016516530983561324	1.0	1.0
1732	514832	6928	0.0170556656825714	1.0	1.0
1733	515028	6932	0.014028584284948806	1.0	1.0
1734	515224	6936	0.02163809494389875	1.0	1.0
1735	515836	6940	0.013238436305266171	1.0	1.0
1736	516096	6944	0.015341166101643811	1.0	1.0
1737	516260	6948	0.02011703466729762	1.0	1.0
1738	516456	6952	0.0184538253279158	1.0	1.0
1739	516684	6956	0.01714228765061551	1.0	1.0
1740	516976	6960	0.020419914008752753	1.0	1.0
1741	517172	6964	0.015186680465655323	1.0	1.0
1742	517400	6968	0.012304412838387615	1.0	1.0
1743	517660	6972	0.017063121766040426	1.0	1.0
1744	517856	6976	0.024792067741252782	1.0	1.0
1745	518148	6980	0.017286176057350344	1.0	1.0
1746	518376	6984	0.024281904816826506	1.0	1.0
1747	518700	6988	0.013747171050305197	1.0	1.0
1748	518928	6992	0.013864814182875792	1.0	1.0
1749	519220	6996	0.01516284293049239	1.0	1.0
1750	519576	7000	0.010683680415514386	1.0	1.0
1751	519836	7004	0.019132292291448326	1.0	1.0
1752	520192	7008	0.01239874060679491	1.0	1.0
1753	520548	7012	0.015447886602916468	1.0	1.0
1754	520872	7016	0.01173199634697929	1.0	1.0
1755	521132	7020	0.01748354137291624	1.0	1.0
1756	521296	7024	0.018075008050332825	1.0	1.0
1757	521524	7028	0.02502466791711445	1.0	1.0
1758	521688	7032	0.018489295319836473	1.0	1.0
1759	521916	7036	0.015915254267647918	1.0	1.0
1760	522368	7040	0.015620609918433854	1.0	1.0
1761	522692	7044	0.014960119933128837	1.0	1.0
1762	522920	7048	0.017119181202642313	1.0	1.0
1763	523148	7052	0.018996740097647374	1.0	1.0
1764	523440	7056	0.015502089127039709	1.0	1.0
1765	523860	7060	0.0120459265023223	1.0	1.0
1766	524056	7064	0.02432385005712021	1.0	1.0
1767	524412	7068	0.015372493108810397	1.0	1.0
1768	524576	7072	0.020590804966048155	1.0	1.0
1769	524836	7076	0.018460883116896625	1.0	1.0
1770	525000	7080	0.01920793389803801	1.0	1.0
1771	525260	7084	0.014010462601447529	1.0	1.0
1772	525520	7088	0.013771925894538838	1.0	1.0
1773	525748	7092	0.015995523149718895	1.0	1.0
1774	526040	7096	0.013280780701697397	1.0	1.0
1775	526332	7100	0.014683794499432282	1.0	1.0
1776	526592	7104	0.014990440767500605	1.0	1.0
1777	526852	7108	0.017859111499588663	1.0	1.0
1778	527176	7112	0.01791914096782216	1.0	1.0
1779	527404	7116	0.02527532645093154	1.0	1.0
1780	527696	7120	0.015624671744609428	1.0	1.0
1781	528116	7124	0.015317641014455164	1.0	1.0
1782	528408	7128	0.017966741626988525	1.0	1.0
1783	528700	7132	0.015573409295768892	1.0	1.0
1784	528928	7136	0.028874866801514177	1.0	1.0
1785	529220	7140	0.01576556984566504	1.0	1.0
1786	529448	7144	0.019687801273885593	1.0	1.0
1787	529804	7148	0.014694218967074202	1.0	1.0
1788	530000	7152	0.013857390959280217	1.0	1.0
1789	530292	7156	0.012696551490535057	1.0	1.0
1790	530520	7160	0.017477710434817807	1.0	1.0
1791	530844	7164	0.017559988260968325	1.0	1.0
1792	531136	7168	0.015260225174225471	1.0	1.0
1793	531428	7172	0.015414699790706273	1.0	1.0
1794	531752	7176	0.013975867150924842	1.0	1.0
1795	532012	7180	0.014716394579353087	1.0	1.0
1796	532336	7184	0.017694272460258786	1.0	1.0
1797	532724	7188	0.016696788371517453	1.0	1.0
1798	533080	7192	0.01618683730165363	1.0	1.0
1799	533404	7196	0.01537450325218211	1.0	1.0
1800	533632	7200	0.020505342473504527	1.0	1.0
1801	533828	7204	0.015398579972928594	1.0	1.0
1802	534152	7208	0.015566863669037418	1.0	1.0
1803	534380	7212	0.020822911120576947	1.0	1.0
1804	534768	7216	0.010998278672610433	1.0	1.0
1805	535060	7220	0.018454288331767432	1.0	1.0
1806	535320	7224	0.01661163746228851	1.0	1.0
1807	535612	7228	0.015933866322539788	1.0	1.0
1808	535808	7232	0.018625087670817077	1.0	1.0
1809	536004	7236	0.02212501350345859	1.0	1.0
1810	536264	7240	0.013041584880507388	1.0	1.0
1811	536556	7244	0.018424925055616388	1.0	1.0
1812	536752	7248	0.01806112424089747	1.0	1.0
1813	537044	7252	0.016736577152410444	1.0	1.0
1814	537240	7256	0.02015820036222266	1.0	1.0
1815	537532	7260	0.020597319528907417	0.75	0.9166666666666666
1816	537728	7264	0.022455428659072536	1.0	1.0
1817	537924	7268	0.02135688105973363	1.0	1.0
1818	538152	7272	0.019718787753685258	1.0	1.0
1819	538316	7276	0.017309282447832176	1.0	1.0
1820	538576	7280	0.013851254186752052	1.0	1.0
1821	538868	7284	0.014503437590909447	1.0	1.0
1822	539096	7288	0.022598263427162806	1.0	1.0
1823	539388	7292	0.014631311060664478	1.0	1.0
1824	539552	7296	0.01598145601391991	1.0	1.0
1825	539780	7300	0.012320618880338382	1.0	1.0
1826	540264	7304	0.014622550427485066	0.75	0.9230769230769231
1827	540460	7308	0.018458003963479897	1.0	1.0
1828	540656	7312	0.01684374732831657	1.0	1.0
1829	540852	7316	0.02075133298998542	1.0	1.0
1830	541144	7320	0.02039277576304705	1.0	1.0
1831	541340	7324	0.016219708832189022	1.0	1.0
1832	541632	7328	0.01943348797085245	1.0	1.0
1833	541924	7332	0.016663662480319127	1.0	1.0
1834	542088	7336	0.020674197978787164	1.0	1.0
1835	542476	7340	0.01304858628824429	1.0	1.0
1836	542736	7344	0.01751567545037464	1.0	1.0
1837	543060	7348	0.014858479863428437	1.0	1.0
1838	543512	7352	0.016392126276489408	1.0	1.0
1839	543804	7356	0.017701168224643373	1.0	1.0
1840	544000	7360	0.014800555684284025	1.0	1.0
1841	544164	7364	0.025847046816461362	1.0	1.0
1842	544520	7368	0.01900096475211223	0.75	0.9565217391304348
1843	544780	7372	0.009675129122988266	1.0	1.0
1844	545136	7376	0.013221305442044055	1.0	1.0
1845	545396	7380	0.01543273756914175	1.0	1.0
1846	545624	7384	0.013980665999972886	1.0	1.0
1847	545884	7388	0.014896004803264962	1.0	1.0
1848	546208	7392	0.011572248979557687	1.0	1.0
1849	546436	7396	0.01729623464981241	1.0	1.0
1850	546920	7400	0.012211087052540886	1.0	1.0
1851	547308	7404	0.016282572196277982	1.0	1.0
1852	547696	7408	0.010138568261005882	1.0	1.0
1853	547892	7412	0.01794095580022902	1.0	1.0
1854	548120	7416	0.01971557154549497	1.0	1.0
1855	548476	7420	0.011955842806708058	1.0	1.0
1856	548832	7424	0.014770111107813582	1.0	1.0
1857	548996	7428	0.018896257012672252	1.0	1.0
1858	549256	7432	0.020185530859959847	1.0	1.0
1859	549644	7436	0.017604198559603455	1.0	1.0
1860	549968	7440	0.016693703143399487	1.0	1.0
1861	550260	7444	0.017337932342110365	1.0	1.0
1862	550520	7448	0.01334538198238245	1.0	1.0
1863	550748	7452	0.01744222759265057	1.0	1.0
1864	550944	7456	0.020897250045759774	1.0	1.0
1865	551428	7460	0.01620046000908224	1.0	1.0
1866	551592	7464	0.013128222793066016	1.0	1.0
1867	551820	7468	0.020493276358323716	1.0	1.0
1868	552080	7472	0.016886490880916226	1.0	1.0
1869	552308	7476	0.02237324382460904	1.0	1.0
1870	552504	7480	0.02237710593134039	1.0	1.0
1871	552764	7484	0.015796042319995464	1.0	1.0
1872	553056	7488	0.01355488631308225	1.0	1.0
1873	553220	7492	0.01823366691305691	1.0	1.0
1874	553480	7496	0.024741442756802023	0.75	0.9375
1875	553772	7500	0.021635635234700315	0.5	0.875
1876	554096	7504	0.019222837750472305	1.0	1.0
1877	554324	7508	0.02021299201650176	1.0	1.0
1878	554552	7512	0.016216291650644785	1.0	1.0
1879	554748	7516	0.018458972855372905	1.0	1.0
1880	555072	7520	0.013899442820092362	1.0	1.0
1881	555332	7524	0.014910257709868093	1.0	1.0
1882	556040	7528	0.009210777962091805	1.0	1.0
1883	556236	7532	0.01606476179830319	1.0	1.0
1884	556464	7536	0.021661667890178447	1.0	1.0
1885	556756	7540	0.015553359925247482	1.0	1.0
1886	556920	7544	0.023224068137774223	1.0	1.0
1887	557084	7548	0.019275112473240763	1.0	1.0
1888	557376	7552	0.016526868761387415	1.0	1.0
1889	557668	7556	0.013871870842278138	1.0	1.0
1890	558088	7560	0.015197330478545112	1.0	1.0
1891	558348	7564	0.016129776961071797	1.0	1.0
1892	558640	7568	0.01683763521377014	1.0	1.0
1893	558996	7572	0.014464350076117656	1.0	1.0
1894	559544	7576	0.013307621960725421	1.0	1.0
1895	559868	7580	0.014918182526855872	1.0	1.0
1896	560064	7584	0.01312423557098986	1.0	1.0
1897	560452	7588	0.010177707104353149	1.0	1.0
1898	560744	7592	0.015528791506892884	1.0	1.0
1899	560972	7596	0.019284503858763742	1.0	1.0
1900	561232	7600	0.015394207207122862	1.0	1.0
1901	561396	7604	0.01886586166406869	1.0	1.0
1902	561688	7608	0.020302620211858198	0.75	0.9333333333333333
1903	561916	7612	0.025936222046630552	1.0	1.0
1904	562176	7616	0.018097067213090484	1.0	1.0
1905	562436	7620	0.01418492510265025	1.0	1.0
1906	562600	7624	0.0239496687383417	1.0	1.0
1907	562892	7628	0.017598054912848132	0.75	0.9285714285714286
1908	563120	7632	0.016391949221017138	1.0	1.0
1909	563444	7636	0.015021405890954211	1.0	1.0
1910	564600	7640	0.01250242339157624	0.75	0.95
1911	564860	7644	0.01672182107640303	1.0	1.0
1912	565088	7648	0.015597801363915786	1.0	1.0
1913	565540	7652	0.014297866463881174	1.0	1.0
1914	566024	7656	0.010391529658883047	1.0	1.0
1915	566252	7660	0.01824663411579747	1.0	1.0
1916	566544	7664	0.018536102299190515	1.0	1.0
1917	566836	7668	0.021567294328611566	0.75	0.9375
1918	567448	7672	0.01462944344784027	1.0	1.0
1919	567740	7676	0.015057965498901541	1.0	1.0
1920	567936	7680	0.01873548278762513	1.0	1.0
1921	568100	7684	0.017551723190837507	1.0	1.0
1922	568296	7688	0.01781228479711184	1.0	1.0
1923	568588	7692	0.01414946660382068	1.0	1.0
1924	569008	7696	0.01197956674838143	1.0	1.0
1925	569268	7700	0.01829217254596813	1.0	1.0
1926	569560	7704	0.01742566438670068	1.0	1.0
1927	569788	7708	0.01607246896783685	1.0	1.0
1928	570272	7712	0.013559332399043096	1.0	1.0
1929	570532	7716	0.014969875873555267	1.0	1.0
1930	570856	7720	0.014647657971900912	1.0	1.0
1931	571052	7724	0.021405141160539168	1.0	1.0
1932	571472	7728	0.012260570127617526	1.0	1.0
1933	572628	7732	0.011945460070707849	1.0	1.0
1934	572824	7736	0.018423921168528305	1.0	1.0
1935	573180	7740	0.01673439423472899	1.0	1.0
1936	573536	7744	0.01665408868729721	1.0	1.0
1937	573732	7748	0.019711210179009297	1.0	1.0
1938	574056	7752	0.01621409678741975	1.0	1.0
1939	574412	7756	0.015288464910543566	1.0	1.0
1940	574736	7760	0.015079313348454207	1.0	1.0
1941	575028	7764	0.015365580250053548	1.0	1.0
1942	575352	7768	0.019299151432274897	1.0	1.0
1943	575708	7772	0.016343690706865713	1.0	1.0
1944	575968	7776	0.015068767683486996	1.0	1.0
1945	576260	7780	0.013730581060415576	1.0	1.0
1946	576488	7784	0.017133886162669643	1.0	1.0
1947	576940	7788	0.014825332246712477	1.0	1.0
1948	577168	7792	0.01570948835976996	1.0	1.0
1949	577556	7796	0.017724708530248944	1.0	1.0
1950	577752	7800	0.02105102877867736	1.0	1.0
1951	577948	7804	0.01663544902757205	1.0	1.0
1952	578400	7808	0.009679809173630816	1.0	1.0
1953	578692	7812	0.01789967867236685	1.0	1.0
1954	578984	7816	0.016931037585125003	1.0	1.0
1955	579180	7820	0.01804819274099979	1.0	1.0
1956	579728	7824	0.013912176575133486	1.0	1.0
1957	580084	7828	0.018451413273514277	1.0	1.0
1958	580440	7832	0.022724797274291886	0.75	0.9230769230769231
1959	580636	7836	0.017759086057660058	1.0	1.0
1960	581056	7840	0.014178107698226475	1.0	1.0
1961	581284	7844	0.018830661903739995	1.0	1.0
1962	581672	7848	0.00804317310167522	1.0	1.0
1963	581932	7852	0.018084770246288163	1.0	1.0
1964	582224	7856	0.01894495662925528	1.0	1.0
1965	582452	7860	0.016310284399831808	1.0	1.0
1966	582680	7864	0.020303123649952255	1.0	1.0
1967	582844	7868	0.02279794198570919	1.0	1.0
1968	583168	7872	0.013738218441255185	1.0	1.0
1969	583428	7876	0.01786765895827305	1.0	1.0
1970	583720	7880	0.01625103431499718	1.0	1.0
1971	584012	7884	0.018812068461666435	1.0	1.0
1972	584240	7888	0.016856511071747207	1.0	1.0
1973	584692	7892	0.012755770234423727	1.0	1.0
1974	585048	7896	0.011970608050007846	1.0	1.0
1975	585308	7900	0.016647792324914472	1.0	1.0
1976	585536	7904	0.014830885518481813	1.0	1.0
1977	585828	7908	0.016174575676992584	1.0	1.0
1978	586024	7912	0.021067481114295673	1.0	1.0
1979	586476	7916	0.015208816583304323	1.0	1.0
1980	586736	7920	0.024803088863364593	1.0	1.0
1981	587220	7924	0.010937182008627781	1.0	1.0
1982	587416	7928	0.01681420222134231	1.0	1.0
1983	587836	7932	0.013242267271542894	1.0	1.0
1984	588032	7936	0.015663651089567833	1.0	1.0
1985	588292	7940	0.015654241516687862	1.0	1.0
1986	588712	7944	0.011290566567893495	1.0	1.0
1987	588908	7948	0.01853790269582362	1.0	1.0
1988	589104	7952	0.020961730179353332	1.0	1.0
1989	589396	7956	0.01013446142408462	1.0	1.0
1990	589688	7960	0.021733256942257147	1.0	1.0
1991	590012	7964	0.01370764415024538	1.0	1.0
1992	590336	7968	0.011664072149064567	1.0	1.0
1993	590564	7972	0.015975849542095976	1.0	1.0
1994	590728	7976	0.021229174661345496	1.0	1.0
1995	591084	7980	0.013995588737537019	1.0	1.0
1996	591760	7984	0.009096223877527874	1.0	1.0
1997	592020	7988	0.016867581955763454	1.0	1.0
1998	592472	7992	0.021767693858880197	0.75	0.9333333333333333
1999	592796	7996	0.01462640348008398	1.0	1.0
2000	593280	8000	0.010483127774522118	1.0	1.0
2001	593540	8004	0.016247114269837635	1.0	1.0
2002	593800	8008	0.019845124751859435	1.0	1.0
2003	593996	8012	0.01891666847711557	1.0	1.0
2004	594352	8016	0.011112256011377946	1.0	1.0
2005	594516	8020	0.016590258703616086	1.0	1.0
2006	594712	8024	0.01567332719213482	1.0	1.0
2007	594972	8028	0.014094629630290286	1.0	1.0
2008	595232	8032	0.019357259685352485	1.0	1.0
2009	595492	8036	0.015952742099547095	1.0	1.0
2010	595688	8040	0.022017603333451808	1.0	1.0
2011	596012	8044	0.019665732057413267	1.0	1.0
2012	596528	8048	0.010551633517761214	1.0	1.0
2013	596788	8052	0.016819283524882007	1.0	1.0
2014	597240	8056	0.00889999753173822	1.0	1.0
2015	597660	8060	0.010761196115477144	1.0	1.0
2016	598048	8064	0.015437109530473614	1.0	1.0
2017	598276	8068	0.019320469883947977	1.0	1.0
2018	598536	8072	0.011974901003116606	1.0	1.0
2019	598796	8076	0.01258522831519052	1.0	1.0
2020	599056	8080	0.01648519246465645	1.0	1.0
2021	599380	8084	0.014652898095931805	1.0	1.0
2022	599576	8088	0.011844043420862817	1.0	1.0
2023	599932	8092	0.015185293030389641	1.0	1.0
2024	600224	8096	0.01414075826879437	1.0	1.0
2025	600388	8100	0.02340596417099835	1.0	1.0
2026	600680	8104	0.013941635825291407	1.0	1.0
2027	601004	8108	0.013179567357052918	1.0	1.0
2028	601232	8112	0.01940168527620894	1.0	1.0
2029	601588	8116	0.012727119264669795	1.0	1.0
2030	601784	8120	0.019967455031218054	1.0	1.0
2031	601980	8124	0.01994723341781802	1.0	1.0
2032	602240	8128	0.015016629458682177	1.0	1.0
2033	602468	8132	0.01973782124121482	1.0	1.0
2034	602696	8136	0.021151751021992998	1.0	1.0
2035	603020	8140	0.022308719496628583	0.75	0.9166666666666666
2036	603280	8144	0.01701699172082439	1.0	1.0
2037	603572	8148	0.019708937210080504	1.0	1.0
2038	603960	8152	0.015251717328266206	1.0	1.0
2039	604220	8156	0.02177959360766457	1.0	1.0
2040	604416	8160	0.020262973459425477	1.0	1.0
2041	604708	8164	0.015540141796542188	1.0	1.0
2042	604904	8168	0.016630482066905993	1.0	1.0
2043	605132	8172	0.020746142906651326	1.0	1.0
2044	605392	8176	0.017186096951809553	1.0	1.0
2045	605620	8180	0.021330860200327817	1.0	1.0
2046	606072	8184	0.009200771750793249	1.0	1.0
2047	606428	8188	0.015097984363407197	1.0	1.0
2048	606720	8192	0.01895665203079303	1.0	1.0
2049	607012	8196	0.014678736934523488	1.0	1.0
2050	607240	8200	0.01442929143459787	1.0	1.0
2051	607564	8204	0.021111856206104538	1.0	1.0
2052	608176	8208	0.018532317747151857	0.75	0.9545454545454546
2053	608468	8212	0.01115495366182178	1.0	1.0
2054	608664	8216	0.014766918460872394	1.0	1.0
2055	608892	8220	0.01889329058906258	1.0	1.0
2056	609120	8224	0.022483008731209314	1.0	1.0
